projectid,countryname,regionname,sector_group,approval_year,closingyear,env_cat,planned_cost_adj_both,duration_planned,cancellation,delay,cost_change_perc_num,app_E_pct,app_S_pct,app_G_pct,app_E1_pct,app_E2_pct,app_E3_pct,app_S1_pct,app_S2_pct,app_S3_pct,app_S4_pct,app_S5_pct,app_G1_pct,app_G2_pct,app_G3_pct,app_G4_pct,app_G5_pct,E_emergence_rate,S_emergence_rate,G_emergence_rate,E1_emergence_rate,E2_emergence_rate,E3_emergence_rate,S1_emergence_rate,S2_emergence_rate,S3_emergence_rate,S4_emergence_rate,S5_emergence_rate,G1_emergence_rate,G2_emergence_rate,G3_emergence_rate,G4_emergence_rate,G5_emergence_rate,app_S3a_Land_pct,app_S3b_Displac_pct,app_G2a_Cost_pct,app_G2b_Fiscal_pct,app_G2c_Econ_pct,app_E3a_Habitat_pct,app_E3b_Species_pct,app_E3c_Forest_pct,app_E3d_Biodiv_pct,S3a_Land_emergence_rate,S3b_Displac_emergence_rate,G2a_Cost_emergence_rate,G2b_Fiscal_emergence_rate,G2c_Econ_emergence_rate,E3a_Habitat_emergence_rate,E3b_Species_emergence_rate,E3c_Forest_emergence_rate,E3d_Biodiv_emergence_rate,era,size_category,low_S3_coverage,low_S4_coverage,low_E3_coverage,high_G2_emergence,risk_score
P101645,Tanzania,Eastern and Southern Africa,Energy,2007,2017,NA,734.7348597,130.8,True,167.4,165.55,2.67851863531545,1.2279007430474802,4.657350651398388,0.39024774819165503,1.9630644302974163,0.32520645682637916,0.5439817096004887,0.10051835938269901,0.1596468060784043,0.3882767999684648,0.03547706801742318,0.8080887715079724,2.051757100340974,0.5755168811715317,0.6425291207599977,0.579458777617912,0.29464285714285715,0.40298507462686567,0.3101851851851852,0.3333333333333333,0.2077922077922078,0.6,0.3870967741935484,0.6666666666666666,0.4,0.125,0.5,0.17647058823529413,0.30952380952380953,0.425531914893617,0.2608695652173913,0.32142857142857145,0.07686698070441689,0.08277982537398743,0.24045568322920158,1.3067386719750873,0.5045627451366852,0.12219878983779095,0.09263456648993831,0.10248930760588919,0.007883792892760706,-0.38596491228070173,-0.4406779661016949,-0.49390243902439024,-0.496054114994363,-0.3753351206434316,-0.22549019607843138,-0.6101694915254238,-0.5217391304347826,0.35714285714285715,2006-12,Small,1,0,0,0,1
P101653,India,South Asia,Energy,2008,2014,A,8991.553128,163.4,False,30.4,84.78,1.1692996641373306,1.1630799850727702,3.9059584525438487,0.14305261848488618,0.5908695111332255,0.4353775345192188,0.6841646971016296,0.08707550690384376,0.16793133474312724,0.14927229754944643,0.07463614877472322,0.6033088692623461,1.2190570966538128,0.5659907948749845,0.6344072645851474,0.8831944271675581,0.6129032258064516,0.5949367088607594,0.4594594594594595,0.875,0.6785714285714286,0.23809523809523808,0.5675675675675675,0.8571428571428571,0.5,0.6153846153846154,0.0,0.28125,0.45454545454545453,0.6,0.475,0.4358974358974359,0.08707550690384376,0.0808558278392835,0.14927229754944643,0.8023385993282747,0.2674461997760916,0.3047642741634532,0.049757432516482146,0.0808558278392835,0.0,0.7010309278350515,0.12903225806451613,-0.13953488372093023,0.18037974683544303,0.19444444444444445,-0.06451612903225806,0.37037037037037035,0.22857142857142856,0.0,2006-12,Large,1,0,0,1,2
P101988,China,East Asia and Pacific,Energy,2008,2014,A,811.3256957,175.3,False,0.0,13.32,3.3136676499508355,2.4090462143559486,3.5004916420845626,0.38348082595870203,2.1533923303834808,0.7767944936086529,0.5899705014749262,0.791543756145526,0.7374631268436578,0.16224188790560473,0.12782694198623404,0.6489675516224189,1.1946902654867257,0.408062930186824,0.5899705014749262,0.6588003933136677,0.28125,0.2765957446808511,0.3524590163934426,0.3333333333333333,0.30303030303030304,0.1875,0.2727272727272727,0.2777777777777778,0.45454545454545453,0.0,0.0,0.2222222222222222,0.38,0.5,0.4,0.07692307692307693,0.3048180924287119,0.4326450344149459,0.22615535889872174,0.6243854473942969,0.344149459193707,0.535889872173058,0.12782694198623404,0.09832841691248771,0.014749262536873156,-0.42045454545454547,-0.7352941176470589,-0.1625,-0.4166666666666667,-0.36893203883495146,-0.5208333333333334,-0.9629629629629629,-0.5185185185185185,-0.75,2006-12,Small,0,0,0,0,0
P103037,Kenya,Eastern and Southern Africa,Energy,2010,2017,A,4207.780206,193.2,False,38.1,38.9,2.7135099555701827,1.8693434260325819,4.502221490867204,0.30936317261806817,1.9433931216060556,0.46075366134605894,0.8260654928418628,0.1678459766332072,0.39657725851571496,0.40974164883988806,0.06911304920190883,0.633536284350831,1.5040315945367781,0.8227743952608194,0.638472930722396,0.9034062859963798,0.17391304347826086,0.3333333333333333,0.3319327731092437,0.29411764705882354,0.15,0.13333333333333333,0.3157894736842105,0.5625,0.2916666666666667,0.2,0.0,0.375,0.3617021276595745,0.2545454545454545,0.27586206896551724,0.39285714285714285,0.19746585486259668,0.1991114036531183,0.1941747572815534,0.9988481158466348,0.31100872140858976,0.1480993911469475,0.19252920849103175,0.11683396412703637,0.003291097581043278,-0.37714285714285717,-0.4127906976744186,-0.2810810810810811,-0.6243315508021391,-0.32517482517482516,-0.6306306306306306,-0.7028985507246377,-0.9324324324324325,0.16666666666666666,2006-12,Large,0,0,0,0,0
P103238,Viet Nam,East Asia and Pacific,Energy,2009,2018,NA,1326.481076,156.8,False,121.8,33.99,2.1371785380926327,1.316424732048022,4.686343300395893,0.3669252309375905,1.4773568508802986,0.2928964562747433,0.6694776143422705,0.2510541053783514,0.14483890694904888,0.17380668833885865,0.07724741703949274,0.6437284753291062,1.5320737712832728,1.0331842029032154,0.3958930123274003,1.0814638385528983,0.3050847457627119,0.29411764705882354,0.23529411764705882,0.4,0.2727272727272727,0.2727272727272727,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.0,0.29411764705882354,0.2926829268292683,0.125,0.35714285714285715,0.0,0.08046605941613827,0.06437284753291062,0.14162026457240337,1.0460587724097974,0.3443947343010718,0.22530496636518718,0.02896778138980978,0.03540506614310084,0.003218642376645531,-0.7,-0.5185185185185185,-0.48333333333333334,-0.6607142857142857,-0.6412213740458015,-0.2818181818181818,-0.7272727272727273,-0.5333333333333333,-0.5,2006-12,Medium,1,0,0,0,1
P103633,Tanzania,Eastern and Southern Africa,Transport,2008,2016,A,867.2699771,109.4,True,152.3,67.02,0.7856266781582524,1.617661683296317,3.808797692843173,0.2585606788875261,0.28176484237743227,0.245301156893294,0.6861802632015116,0.490602313786588,0.22541187390194584,0.11602081744953095,0.09944641495674082,0.4342493453111015,1.3955646898929295,0.5502701627606325,0.8950177346106672,0.5336957602678424,0.5454545454545454,0.3287671232876712,0.36538461538461536,0.4666666666666667,0.6363636363636364,0.42857142857142855,0.42857142857142855,0.47619047619047616,0.15384615384615385,0.0,0.0,0.5185185185185185,0.37777777777777777,0.3181818181818182,0.3076923076923077,0.2857142857142857,0.13922498093943714,0.0861868929625087,0.2088374714091557,0.7889415586568104,0.3977856598269633,0.08950177346106672,0.04640832697981238,0.10939105645241488,0.0,-0.21428571428571427,-0.15217391304347827,0.1910828025477707,-0.28225806451612906,-0.004166666666666667,-0.25,-0.8125,-0.9705882352941176,0.5,2006-12,Small,1,1,1,0,3
P106038,Brazil,Latin America and Caribbean,Transport,2008,2015,B,2718.090382,157.2,False,55.7,20.83,0.5862601929328999,0.9113681181047807,3.8799765495922824,0.34109683952459624,0.12258167670415178,0.12258167670415178,0.554282364227469,0.20252624846772904,0.1279113148217236,0.010659276235143633,0.01598891435271545,0.6715344028140489,1.6148803496242605,0.5382934498747536,0.4903267068166071,0.5649416404626126,0.3181818181818182,0.4339622641509434,0.3656716417910448,0.38461538461538464,0.2,0.25,0.4666666666666667,0.2727272727272727,0.3333333333333333,0.8,0.0,0.34782608695652173,0.31666666666666665,0.47368421052631576,0.47058823529411764,0.3333333333333333,0.10659276235143633,0.021318552470287265,0.23450407717315994,1.0765868997495072,0.30378937270159356,0.06928529552843363,0.010659276235143633,0.04263710494057453,0.0,-0.24242424242424243,-0.2857142857142857,-0.20270270270270271,-0.43617021276595747,-0.17346938775510204,-0.17391304347826086,-0.6666666666666666,0.0,0.0,2006-12,Large,1,1,1,0,3
P106235,Viet Nam,East Asia and Pacific,Transport,2011,2019,A,4660.206411,226.4,False,15.0,-19.43,0.3256379100850547,2.046172539489672,4.908869987849332,0.1166464155528554,0.06804374240583232,0.14094775212636695,0.9088699878493317,0.5394896719319563,0.42284325637910086,0.08262454434993925,0.09234507897934387,0.9380315917375456,1.9003645200486026,0.6658566221142163,0.48116646415552855,0.9234507897934386,0.3888888888888889,0.3114754098360656,0.3790849673202614,0.0,0.6,0.5714285714285714,0.32,0.3333333333333333,0.26666666666666666,0.5,0.0,0.45161290322580644,0.3018867924528302,0.4230769230769231,0.5882352941176471,0.2692307692307692,0.14094775212636695,0.2818955042527339,0.2332928311057108,1.2004860267314703,0.4665856622114216,0.13122721749696234,0.0,0.009720534629404618,0.0,-0.05357142857142857,-0.647887323943662,-0.4057971014492754,-0.5566037735849056,-0.04891304347826087,-0.4864864864864865,0.5,0.16666666666666666,0.0,2006-12,Large,0,1,1,0,2
P106390,Brazil,Latin America and Caribbean,Transport,2010,2018,A,908.084171,126.5,False,111.6,4.74,0.6596086691425087,1.5575633279751677,3.4920458954603406,0.41017681946677015,0.12194445984147219,0.12748738983426638,0.5653788592650075,0.3547475195388282,0.5376642093010365,0.011085859985588382,0.08868687988470705,0.5376642093010365,1.2915026883210465,0.5875505792361843,0.43789146943074114,0.637436949171332,0.0,0.2,0.25,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.4,0.0,0.6666666666666666,0.0,0.34366165955323985,0.19400254974779668,0.20508840973338507,0.8258965689263345,0.260517709661327,0.09977273987029545,0.005542929992794191,0.022171719971176763,0.0,-0.8939393939393939,-0.918918918918919,-0.8292682926829268,-0.9415584415584416,-0.9791666666666666,-0.9473684210526315,-0.5,-0.8,0.0,2006-12,Small,0,1,1,1,3
P106663,Brazil,Latin America and Caribbean,Transport,2009,2015,B,1172.367673,151.4,False,30.4,126.11,0.6312700470893332,1.562819900361701,4.3574694601788035,0.12966627994267385,0.15355217361632428,0.3480515935303351,0.6346823176141404,0.3924111103528288,0.2593325598853477,0.1569644441411315,0.11942946836825223,0.8974271480242954,1.323960963625196,0.5562000955435747,0.859892172251416,0.7199890807343206,0.2631578947368421,0.23404255319148937,0.30158730158730157,0.5,0.5,0.09090909090909091,0.1111111111111111,0.38461538461538464,0.4444444444444444,0.0,0.0,0.2222222222222222,0.36,0.42857142857142855,0.2857142857142857,0.0625,0.18426260833958916,0.07506995154575855,0.07165768102095134,0.7984713028048864,0.4538319797993585,0.26956937145976934,0.027298164198457656,0.04094724629768648,0.01023681157442162,-0.676923076923077,-0.7307692307692307,0.06521739130434782,-0.6398601398601399,-0.17105263157894737,-0.5588235294117647,-0.8888888888888888,-0.6666666666666666,0.2222222222222222,2006-12,Medium,1,0,0,0,1
P106872,Ethiopia,Eastern and Southern Africa,Transport,2009,2017,A,957.9440412,215.4,False,30.4,-33.08,0.6934702628305233,1.5854530054789446,4.065535586670549,0.04764299515629549,0.18263148143246605,0.4631957862417617,0.7093512612159552,0.39437812657155713,0.11910748789073873,0.25144914110267064,0.11116698869802283,0.7252322596013869,1.1990153781001034,0.754347423308012,0.7252322596013869,0.6617082660596596,0.5,0.391304347826087,0.31443298969072164,0.8,0.3333333333333333,0.42857142857142855,0.36363636363636365,0.4117647058823529,0.5,0.3333333333333333,0.3333333333333333,0.13793103448275862,0.32,0.417910447761194,0.3,0.2222222222222222,0.07146449273444325,0.04764299515629549,0.1773378153039888,0.754347423308012,0.26733013948810247,0.20380614594637517,0.15086948466160238,0.04234932902781822,0.06617082660596596,-0.1702127659574468,-0.27586206896551724,-0.1440677966101695,-0.6502890173410405,-0.2848101265822785,-0.8902439024390244,-0.9166666666666666,-0.43478260869565216,-0.9615384615384616,2006-12,Small,1,0,0,0,1
P107159,Mexico,Latin America and Caribbean,Transport,2010,2019,A,5253.041679,237.8,True,48.0,-95.77,1.5640876760052258,1.0015967484395414,3.208012773987516,1.2773987516330383,0.15967484395412979,0.12701408041805778,0.620554507185368,0.20685150239512268,0.097982290608216,0.036289737262302224,0.039918710988532446,0.6386993758165191,1.1249818551313688,0.3846712149804035,0.43184787342139647,0.6278124546378284,0.21739130434782608,0.4772727272727273,0.4129032258064516,0.1875,0.0,0.4,0.3157894736842105,0.7058823529411765,0.25,1.0,0.3333333333333333,0.3448275862068966,0.4262295081967213,0.4838709677419355,0.4166666666666667,0.36363636363636365,0.07983742197706489,0.018144868631151112,0.1487879227754391,0.6931339817099724,0.2830599506459573,0.10524023806067645,0.003628973726230222,0.014515894904920888,0.003628973726230222,-0.5,-0.8333333333333334,-0.22058823529411764,-0.3298611111111111,0.07647058823529412,-0.5526315789473685,-0.5,-0.8,-0.5,2006-12,Large,1,1,1,1,4
P107559,China,East Asia and Pacific,Transport,2009,2016,A,34584.26033,204.2,False,30.5,12.02,1.0320781032078103,2.2912930862721654,2.70970312811317,0.3227734608487747,0.2988643156007173,0.41044032675831843,0.5977286312014346,0.2630005977286312,0.697350069735007,0.5618649133293485,0.17134887427774456,0.38254632396891813,1.0201235305837817,0.4702131898784619,0.2948794580593744,0.5419406256226339,0.4358974358974359,0.24528301886792453,0.44366197183098594,0.5384615384615384,0.4117647058823529,0.3333333333333333,0.21428571428571427,0.5454545454545454,0.14285714285714285,0.25,0.0,0.4444444444444444,0.5362318840579711,0.45454545454545453,0.3157894736842105,0.14285714285714285,0.2749551703526599,0.42239489938234703,0.16337915919505877,0.4941223351265192,0.36262203626220363,0.2550308826459454,0.03984857541342897,0.07969715082685794,0.03586371787208607,-0.045112781954887216,-0.6015037593984962,0.03488372093023256,-0.4393063583815029,-0.07017543859649122,-0.8428571428571429,-0.6153846153846154,-0.64,-0.5833333333333334,2006-12,Large,0,0,0,1,1
P107649,India,South Asia,Transport,2011,2018,A,3463.968007,175.8,False,60.5,-6.22,0.25503907856849034,2.4804607157548335,5.853558206499383,0.09872480460715755,0.057589469354175235,0.09872480460715755,1.1435623200329081,0.892636774989716,0.3167420814479638,0.08638420403126286,0.04113533525298231,1.0078157136980668,1.600164541341012,1.3656931303990127,0.9625668449197862,0.9173179761415056,0.5806451612903226,0.43820224719101125,0.38613861386138615,0.5714285714285714,0.6666666666666666,0.5,0.45454545454545453,0.44,0.5,0.2,0.0,0.38235294117647056,0.45454545454545453,0.32432432432432434,0.40625,0.22727272727272727,0.17276840806252572,0.1439736733854381,0.08638420403126286,1.2998765939942412,0.21390374331550802,0.07404360345536817,0.008227067050596462,0.016454134101192924,0.0,0.4014084507042254,0.1839080459770115,0.14,-0.4618937644341801,0.07079646017699115,-0.15625,0.16666666666666666,0.0,0.0,2006-12,Large,0,1,1,1,3
P109961,Azerbaijan,Europe and Central Asia,Water,2008,2019,A,1542.667916,144.8,True,192.8,159.89,2.048367204675854,1.2815700573757307,5.2067134967022355,0.4772373853825942,1.426349938334495,0.14477988095876457,0.6810016622875221,0.2949219797308167,0.2198509303447906,0.04825996031958818,0.03753552469301303,0.7989704541798488,2.2145959568877687,0.5630328703951955,0.7775215829266985,0.8525926323127245,0.3880597014925373,0.5245901639344263,0.3629032258064516,0.5263157894736842,0.23684210526315788,0.7,0.5517241379310345,0.4444444444444444,0.5714285714285714,0.5,0.3333333333333333,0.13333333333333333,0.423728813559322,0.47368421052631576,0.4444444444444444,0.07692307692307693,0.1126065740790391,0.10724435626575152,0.28419754410424153,1.528232076786959,0.4021663359965682,0.09651992063917636,0.0428977425063006,0.005362217813287575,0.0,-0.075,-0.36666666666666664,-0.27380952380952384,-0.555858310626703,-0.2796610169491525,-0.23333333333333334,-0.7,0.5714285714285714,0.0,2006-12,Medium,1,1,1,1,4
P110371,India,South Asia,Transport,2009,2018,B,1559.428382,151.3,True,101.5,92.25,0.46933986327925725,1.4411794714825017,3.833792470156107,0.18875624936230995,0.08927660442811958,0.19130700948882767,0.6606468727680849,0.4081216202428324,0.23466993163962863,0.07907356392204877,0.058667482909907157,0.9947964493419038,0.7193143556779921,0.7244158759310274,0.4514845423936333,0.9437812468115498,0.15,0.4339622641509434,0.28448275862068967,0.1111111111111111,0.0,0.5,0.3333333333333333,0.4,0.5,1.0,0.5,0.1,0.375,0.16666666666666666,0.2222222222222222,0.45,0.14284256708499132,0.09182736455463728,0.058667482909907157,0.49484746454443423,0.16579940822365066,0.16579940822365066,0.0,0.02295684113865932,0.002550760126517702,-0.16494845360824742,-0.21666666666666667,-0.175,-0.6986899563318777,-0.32323232323232326,-0.8450704225352113,0.0,-0.5833333333333334,-0.5,2006-12,Medium,1,1,1,0,3
P111421,China,East Asia and Pacific,Transport,2010,2017,B,651.4252471,173.5,True,58.3,-22.82,0.5394613881573358,2.348993288590604,3.5511001614136437,0.2930931951405998,0.11044091411095064,0.1359272789057854,0.6074250276102285,0.9005182227508284,0.5054795684308895,0.11893636904256222,0.2166341007560955,0.6116727550760344,1.1851159629598165,0.7730863987766545,0.4884886585676663,0.4927363860334721,0.5,0.43478260869565216,0.3108108108108108,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.45,0.4666666666666667,0.0,0.0,0.18181818181818182,0.44,0.3,0.35294117647058826,0.09090909090909091,0.2803500127431824,0.2251295556877071,0.19114773596126072,0.785829581174072,0.20813864582448388,0.11468864157675644,0.0,0.02123863732902897,0.0,-0.4943820224719101,-0.5285714285714286,-0.6545454545454545,-0.8097560975609757,-0.1511627906976744,-0.6666666666666666,0.0,-0.5714285714285714,0.0,2006-12,Small,0,1,1,1,3
P111598,Tanzania,Eastern and Southern Africa,Energy,2010,2016,NA,1627.358762,139.8,True,53.5,-50.69,2.3410626345616072,1.3239624836051374,4.093147566136257,0.3613056497314955,1.6704199559504072,0.30933702887970504,0.5988764879111089,0.11383602662773144,0.17817812863471008,0.36625504219357075,0.06681679823801628,0.6359969313766735,1.5516345368606004,0.7869534014699695,0.5023633349006409,0.6161993615283724,0.17391304347826086,0.15625,0.2992125984251969,0.2222222222222222,0.18,0.1,0.2631578947368421,0.0,0.0,0.0,0.0,0.30434782608695654,0.36,0.3076923076923077,0.2857142857142857,0.07142857142857142,0.08166497562424213,0.09651315301046796,0.18065282486574774,0.9676062263357174,0.4033754856591353,0.1286842040139573,0.10641193793461852,0.06929149446905392,0.00494939246207528,-0.5581395348837209,-0.926829268292683,-0.3611111111111111,-0.7208791208791209,-0.5280373831775701,-0.5909090909090909,-0.7755102040816326,-0.78125,-0.25,2006-12,Medium,1,0,0,0,1
P112359,China,East Asia and Pacific,Transport,2009,2015,A,16523.25755,168.0,False,15.1,21.67,1.0251322751322751,2.432392710170488,2.6308054085831865,0.31231628453850674,0.3343621399176955,0.3784538506760729,0.59891240446796,0.24250440917107582,0.9038800705467371,0.5437977660199883,0.1432980599647266,0.38947677836566724,1.02880658436214,0.37477954144620806,0.30864197530864196,0.5291005291005291,0.18181818181818182,0.4,0.3870967741935484,0.125,0.1,0.5,0.375,0.6666666666666666,0.1,0.2,0.5,0.3333333333333333,0.45161290322580644,0.3125,0.4444444444444444,0.15384615384615385,0.37110523221634334,0.532774838330394,0.18371546149323928,0.5107289829512052,0.3343621399176955,0.23515579071134626,0.036743092298647854,0.09185773074661964,0.014697236919459141,-0.47101449275362317,-0.8301886792452831,-0.041237113402061855,-0.4919786096256685,-0.13664596273291926,-0.9253731343283582,-0.75,-0.9615384615384616,-0.5,2006-12,Large,0,0,0,1,1
P112523,Georgia,Europe and Central Asia,Transport,2009,2016,A,581.8268238,115.8,False,91.3,29.58,0.5703326099025893,2.225811335991521,4.194215918841165,0.16151011961843234,0.1917932670468884,0.21702922323726848,0.979155100186746,0.8378337455206177,0.20693484076111643,0.06561348609498814,0.1362741634280523,0.5249078887599051,1.4788270327562711,0.6308989047595013,0.8176449805683137,0.7419371119971736,0.35294117647058826,0.2459016393442623,0.3783783783783784,0.2,0.375,0.5,0.17647058823529413,0.38461538461538464,0.18181818181818182,0.0,0.0,0.25,0.34375,0.5833333333333334,0.4,0.26666666666666666,0.1413213546661283,0.06561348609498814,0.1463685459042043,1.0447685862817342,0.2876899005703326,0.10094382476152021,0.030283147428456066,0.07066067733306415,0.015141573714228033,-0.3902439024390244,0.20588235294117646,0.09230769230769231,-0.6869918699186992,-0.3068181818181818,-0.36666666666666664,-0.4444444444444444,-0.9333333333333333,-0.75,2006-12,Small,1,1,1,0,3
